N,P,K,temperature,humidity,ph,rainfall,Soil_OC,Fertilizer_kg_ha,Pest_Index,Irrigation_mm,Yield_t_ha,label
37.690661433155775,64.19410836447756,19.155611136542504,24.737968889671567,64.95117976693076,7.676442949908613,31.24570603010014,0.7136978523586007,183.83612819039567,0.6049655520342835,490.5399288275613,1.35,lentil
24.488897837960963,76.66187287290646,11.476912807435063,27.623306323146245,70.24605562157593,6.904221180569936,54.02294502767176,0.6813045981945706,158.1848815830209,0.3935994950707819,485.4480131235819,1.27,lentil
18.346823789284457,61.793142746306586,17.541580466263532,26.680214517707803,61.27709931921251,6.079120876820189,55.50619005207031,0.4145556199144804,139.69644438401667,0.5078030181162452,532.8879203694264,0.92,lentil
31.15195988300164,61.8035240546593,11.1270667134603,27.756349236130887,55.21858596876795,6.338712308800557,38.3593358822929,0.7513724583566628,144.31136035326722,0.4354762872376315,471.8865284825744,1.47,lentil
24.02327151573372,60.29999184695381,15.108739665939638,27.39150055745885,61.8381161543887,6.83712429528958,31.23335988910878,0.5539528693669598,156.78024448657652,0.4269571666900855,534.0395835647736,0.97,lentil
11.458242976162587,64.05085859722081,16.97030532545106,19.04131757379543,68.66890434567256,6.898357393006971,52.94976676694064,0.3511442530616466,145.3533351685601,0.4815916303905793,529.8900911291789,0.76,lentil
17.709369175096217,59.17126359751015,18.469077019867782,29.310076695606835,69.14752726247379,6.971750104993888,40.98121370840785,0.5519783855127031,150.47309828600473,0.4975508628563486,578.7968069795572,0.6,lentil
35.43468544994557,63.20429277929525,21.186615966935147,22.690604430302223,66.4311581332724,6.069121248700994,42.887561255662405,0.4826334715612281,161.474632418011,0.4342693014061868,468.9559787686571,1.63,lentil
6.457184687580841,68.502435799055,25.30728258100135,19.815454316257192,64.98670595310476,7.354138035101657,53.25561874552133,0.4939571559561359,150.40505292340578,0.4194136351236955,529.3459036208145,1.05,lentil
17.0073275241716,57.62814844167294,16.74178930012388,24.559386049460475,67.94126855376905,6.58312594416419,50.501474705924274,0.6006579734961415,161.9918706435709,0.5507614584829927,429.1159383109758,1.56,lentil
26.546350239848195,59.88429421429252,18.74047501595572,22.26837080402045,63.60405730751316,6.186972248388451,29.974254705991047,0.6048482682298961,129.133200337129,0.4418694217112125,553.3403919582412,1.87,lentil
5.016752697617417,80.46366102477542,14.431949467923117,22.36884338048574,66.73663406944286,7.529042515367169,43.07715790753908,0.3250209171826899,167.60896598431185,0.4322381860147969,541.0355717228055,0.97,lentil
26.99355014425564,65.53258275293666,22.950085507681845,29.591005331200343,65.56578768572001,7.0011224008625055,52.8725790845535,0.8230364819465881,150.56144770899616,0.3777449380745969,516.6288050373996,1.08,lentil
33.55449768397238,64.52887283190707,18.033293837038418,26.75402238793587,67.44438839046099,6.9693715428850975,55.82345938073773,0.5914417858439418,148.41944125936243,0.4809563008628256,573.238346939489,1.06,lentil
28.722300674269345,63.496268014315945,18.855574956757533,26.438182933901007,72.94518097427998,6.4993220412648345,49.44241860302159,0.4708044758440672,173.61877448114166,0.4886281771495219,489.7278200938777,1.4,lentil
24.284348772431024,72.56508578254525,29.19976549616465,26.135754707482977,62.67631810905942,6.427925123754538,23.9152158549444,0.3231541535122544,149.99063371762148,0.3971565432741223,458.7535646171752,0.69,lentil
6.859367527500784,69.76333677724368,16.999058425474153,23.244040825513892,66.46645659495609,7.214788736424959,22.82447049523349,0.3458016590468673,136.4423073343225,0.4772372302029866,534.6494174828969,0.5,lentil
13.757897769344543,53.63675377024301,22.419937177363156,21.68339335418952,63.86728343740908,6.588570644733836,42.05055819319893,0.4560485120455371,139.3545316295346,0.415796209214352,482.8302880640285,1.03,lentil
25.243825500918927,79.07274798911641,24.08283610151511,27.77445242523533,62.36042155919394,5.954341993834941,41.15258916715048,0.8606923136956047,168.99851850969736,0.3394797438216465,479.1409580831945,1.89,lentil
10.392828914413904,68.35149150686209,16.33698530465969,25.20925621064394,61.466425911582654,6.637436517541483,70.56072897947149,0.5797658777196504,167.84984829610318,0.4472486929141837,466.490842708261,0.82,lentil
12.63712624284517,81.24961050176967,17.254745751416074,24.417446046334536,71.89269512601211,6.328628163829376,28.881026410360143,0.3525173364423105,134.28799836712253,0.3933155325668533,506.3148356015079,1.19,lentil
39.62209169172749,82.74912622653059,28.36837019444927,27.383527511345616,67.64529663467786,6.298687210685253,46.84376602407946,0.6256221073302047,175.1701523303563,0.5078362569088014,488.9868896452414,1.27,lentil
22.092809139256097,78.02447769556271,12.044724021089554,25.3289779109777,69.80823360828212,7.494595254892232,50.33303565553342,0.5427764299092974,156.88020981070045,0.4347970494326066,527.0862083481375,1.22,lentil
25.54777175799496,67.73976485483999,28.983854252808044,28.00835271124376,67.38768397955023,7.668214557914139,26.23450163381428,0.3941963891344786,152.59283341459005,0.372960080485432,493.198300795364,0.88,lentil
12.9817116469449,79.60129482817501,15.933877430234311,24.078877867599704,68.44841477860248,7.166755763118069,30.699182641640707,0.6553955672650312,161.92731317343328,0.5861551204103698,432.48078043872806,1.25,lentil
27.69304035618148,77.10705228825483,17.639113893373576,24.31485004049291,62.40245891473472,7.005011729427245,50.4731440682669,0.6546799521377888,181.9849685945612,0.5241861502938154,444.7390142891748,0.93,lentil
28.912711787071565,78.99186111239072,17.978326406964307,19.99690804881586,62.86017491641382,6.656598041532428,24.205810562953253,0.4119141365103519,164.72690080899454,0.4160852247092814,510.3492188125082,1.42,lentil
26.616179199529917,54.503588579878965,17.249835974706173,20.13829814563062,61.05785646789058,6.793065968374092,41.67500273605675,0.6575687045291042,144.22450090100466,0.5170431701153946,467.8509476497429,1.19,lentil
30.7546887549562,68.87942302976896,22.00008540978608,30.33465383443371,63.852692672909605,6.52704456188548,37.33162023330952,0.7631549558582043,160.04125427487216,0.4405080757918663,454.5962420716186,1.01,lentil
2.8456333215675835,68.09773500673263,15.698916036290656,26.532298787819848,57.56795784297849,6.550473962998613,44.30533325708269,0.2368802198288453,111.42675321849288,0.5393058815623637,569.1941793159034,0.5,lentil
10.602106654384183,69.16549511379641,22.39319053632295,25.13239626108704,63.80067048891968,6.681540481376032,46.10762799166051,0.4337737372547777,156.7328517872226,0.4402928870745253,450.9747221279464,1.23,lentil
32.83853613957773,72.13819660577128,16.931344593566756,19.549263557299945,61.63438458898125,7.081784605422252,47.31708468346648,0.6479490355594825,205.01858606092077,0.3791234907272734,501.787277006108,1.51,lentil
22.49945979821497,69.60706358059164,22.39613816950965,25.195391571705496,59.99187332227972,7.506951025405326,31.948147731350826,0.6420168145005064,179.83656661208806,0.5529259770909223,524.8782835981008,1.52,lentil
4.4616843068310335,81.26091388827926,14.765494504891397,25.1383622351388,59.92424674234857,7.18223973366277,49.8513071399729,0.5152358867111619,156.12704804624673,0.3994947169315898,514.4663480971569,0.93,lentil
21.855536381825956,72.89909360255574,11.467778150165552,27.709348068548746,63.685650946344914,7.592926248014777,38.99715561948868,0.8186830232142003,165.1321647848781,0.4053434960313186,521.0590177878197,0.72,lentil
22.27318892787381,68.92353891764608,17.480791910628675,17.555069939608554,64.28211213469147,6.310080365973868,58.51525624589741,0.5903135464939689,153.85584507067134,0.5042032381942658,533.656755229355,1.72,lentil
18.780397954858287,66.00156421230277,16.683912445701367,19.71777764746921,63.48902017774043,6.108466329684113,41.867243032092254,0.4992372313896949,172.86197875392625,0.5753688551799739,487.10326688518063,1.64,lentil
12.85747147338592,62.11009102819747,22.08842467990525,24.67146121059154,67.26533131975447,6.927406621939723,39.38274648451066,0.2836352406078697,152.54294096072408,0.4453416178649316,452.9513954606989,0.96,lentil
37.779474516869065,62.24848590893305,22.015664426189424,20.359848832372634,62.2587088718821,7.668445941477137,43.9578285535768,0.5242272206493188,185.43512426511853,0.4275320611095022,571.5309874782898,1.22,lentil
16.655887787562765,62.268597012458216,20.166454744625927,26.188067798781297,66.86116989117953,6.535540693963159,29.46218436631729,0.4981772882841663,145.95992723366703,0.3758074925169585,509.2163833570526,1.03,lentil
4.513347987358588,73.57170597941254,22.99594677000549,27.405817652699856,62.41942755133741,7.084112630332088,19.402718581306114,0.5300725180876871,166.89869187056036,0.4815711122659775,575.0989321907587,0.69,lentil
9.25921248323675,77.48255184430504,20.88443958995872,17.35135848903722,66.52610515148568,7.546106902273676,62.70400101486205,0.3894660516271794,170.6178790115062,0.489336987446096,447.5385019782311,1.37,lentil
23.269107624596597,64.11291846496623,21.95741557290646,26.783146261342555,65.90375043226094,6.164871116137774,50.8096862300968,0.5395048959762618,170.46980339698342,0.4975294197806784,519.7001011257552,0.73,lentil
-3.351471897283223,77.89941113117156,17.743453777762188,22.334998463222608,62.54454480205088,7.412616655268755,42.019964150369134,0.3342896910764792,141.65574416642394,0.4089585568540665,568.7051147172521,1.17,lentil
38.20287158338551,73.95917150054576,18.357140248700546,26.2127604491589,66.82931395567083,6.957028311064699,53.60737937683061,0.8083234727822705,180.83760636730943,0.5021934525434835,479.1451725385017,1.78,lentil
9.102681423283608,63.071099740734695,22.56025238480441,19.074411514488038,62.95209399589231,7.013515021608628,52.48743499353258,0.7077041262691339,166.05878368602495,0.4955876566894072,493.7358033617994,1.3,lentil
7.099022612685419,54.771160179165605,23.300363726825307,26.624304793836604,66.47050247785702,6.199825962936559,48.13230106420414,0.3610428954555238,127.2223804805009,0.4729386591803627,523.0663207849644,0.94,lentil
4.224932819500555,73.33989826485195,16.101831231467884,27.229201790907545,70.8873189172337,6.461157683505753,58.24786884155764,0.451845912470931,120.95637574355568,0.4772243154921969,466.0485298838447,0.51,lentil
20.997874108192605,78.82831143298024,20.73469286574603,28.869302042731444,62.39174003212375,6.901442843069361,38.6429580725146,0.481340898676367,144.86305877671205,0.4110447331018637,521.9707097413504,0.8,lentil
34.40225462280839,62.88823819805307,17.59093527471455,24.47746954413588,66.54765823784511,7.819068195492635,53.34372626211832,0.6973513046900927,168.91388805981103,0.5355905048366206,492.1086508820845,1.15,lentil
35.52852948458485,63.93420363361443,21.14944583834943,21.546110555956204,60.49317539565739,6.1451815893347295,50.1201618541508,0.7821678512391905,176.69323302665111,0.4385438843408066,491.3263325788378,1.91,lentil
27.560771051840234,79.82592897914793,14.965539601480636,26.02066793855428,60.49941769279992,5.980487712688082,37.38543511807328,0.6190348230617662,163.7083267014336,0.4146273976473871,520.1323590444763,1.39,lentil
39.86632272107164,62.40546984900586,20.13099638491419,20.43270984112802,67.79384539413654,7.03270835863222,26.45863847555049,0.751360822121109,192.9226617999486,0.6114346244949187,523.2023319022925,1.87,lentil
17.760441429906102,71.37468691053715,15.06260109434941,25.05132364581785,70.49431844275854,7.376812717667643,37.85328252737296,0.4496360536405628,120.74984186981249,0.4106629096065276,503.1940701256555,0.77,lentil
17.3930266113886,81.65146263879546,27.19767717128455,21.99971614470093,64.68324379664384,5.910292006848295,29.53876973398601,0.4849754689758428,161.34892981300175,0.4967757567677625,561.9713321380053,1.78,lentil
28.198883760620024,75.54786114442138,19.588419308058462,26.61576168303582,71.30205369917388,7.123561163276437,68.04409847330317,0.7023123760724936,159.5378301718545,0.6675604377878359,472.4803644604114,1.13,lentil
-4.831496980376527,61.405636711819874,21.27688216387704,28.79679889530373,71.05850634516213,6.755631690920924,41.14038745078394,0.3934597990198216,154.43415330002452,0.5274759208989621,474.146297951528,0.71,lentil
4.928188045198571,73.80489598738014,28.415473791405947,25.89445567717973,62.730268348983,7.327926544379629,60.37052639745615,0.4895954250738081,152.50189412769058,0.36147675407925,481.2623164668816,0.9,lentil
6.7569260744189865,58.31147964973048,16.643289848833422,28.230471106732423,70.19746679966799,7.318898400844192,38.22537866154165,0.545830775638451,141.27346908403322,0.3272260803099792,470.1974058265177,0.5,lentil
25.948258305246075,72.2472923432492,16.91907938222927,21.08983352627127,62.6168262131128,6.5069088346368,50.1946020514276,0.9019456361059904,159.57400309950995,0.5274706767921522,494.8231887763621,1.31,lentil
39.03554882229959,51.77361569317272,17.795968722823595,23.439372491291145,58.74746364278048,6.883006946300711,52.262837664986485,0.6017019436168365,169.62240826180218,0.4951487099373756,477.28663050931993,1.19,lentil
12.542618752040736,72.8670252569982,17.385306457738857,22.59597881706964,63.40802274810253,6.511159713002381,38.958557044485296,0.2944244928444707,170.03256289645952,0.4795404377213944,508.2199141292814,1.17,lentil
0.2215195063495079,59.9949529667968,15.824780039585454,25.761920597461454,70.06880775029259,7.615017800807163,49.255170383573976,0.371188582527703,146.44771684365776,0.5147440339617604,588.6744929054255,0.5,lentil
34.6310665270588,75.88788140835506,16.717826489080878,20.0149267840014,62.875043215177016,7.6777341989473,40.60571866620905,0.6920329169840342,163.386892067246,0.4853541824613863,405.2880848888866,1.39,lentil
31.3279122514674,75.40827133201999,14.264039398691413,22.41219115996278,64.08347188663832,7.914316092057603,42.30889048799094,0.4459201897884419,186.4096983891936,0.462542358920606,513.5920875595365,1.28,lentil
-0.8682634688714264,26.927766615065355,44.43090160574843,23.06930903989754,92.35507199527864,5.820745281781074,126.54541974956808,0.2949732003237528,94.4471413673765,0.6833998468512616,502.40454069079874,9.22,pomegranate
3.350414643695561,15.23241124357514,37.817668650255925,17.252066680673234,88.29851643894989,6.031691065862058,94.571649198666,0.3275425680184521,126.16399907274196,0.6440425548116547,436.8356849395002,9.58,pomegranate
9.325661470711156,26.43305781952264,35.837054561584324,17.552908694520845,86.37345249021644,6.683810781076947,99.6545190714315,0.3845436652166244,150.30582760180403,0.6997851085632475,479.1125349426961,9.74,pomegranate
34.35951727604973,17.793941548877633,37.52553252988126,24.51547447408202,94.45844999578468,6.314196607137935,105.61284324477184,0.7626096447836208,154.19375104463862,0.6977756820536025,461.8310898837217,9.5,pomegranate
7.505288768479073,30.20247355638616,31.70877078513778,21.662330459611084,91.21190572333504,6.688517290140673,109.14628795343492,0.4649866171010592,104.709324451407,0.5683448673542798,389.6656192778921,9.16,pomegranate
32.84287125406795,26.973048219502825,32.10819388680808,24.292762515892743,95.41453791797862,6.422507587959183,114.31164123508388,0.5859445497188703,144.63117138700215,0.6891981774329012,398.9297640526039,9.62,pomegranate
20.95356667635763,20.375656629030885,34.61255184255806,23.939824387326784,91.1649340758515,6.380805534891265,104.66645936067084,0.4229756092091453,111.29897542823517,0.6439536823638605,442.4208291222784,9.24,pomegranate
12.769159956825202,33.37275061759052,42.74554686279753,23.94385508299745,92.48207636231857,6.578936143861976,96.5090835955104,0.4952690164202961,139.75467950329113,0.5727598621223501,436.8932117538354,9.51,pomegranate
25.675875665808192,25.95119310065082,39.19112627138902,19.627819504509603,94.2255569420044,7.074560873216046,109.1676881785069,0.6102154825814584,152.62478047734527,0.6602195414928601,397.5998551781502,9.77,pomegranate
8.64877466483696,10.67285407544636,36.8278071738307,21.447094388797314,92.25829185351628,6.627347982437801,115.82511937123334,0.6881772232942045,90.85541804340804,0.67103137523771,398.45596996093855,9.39,pomegranate
16.359962246708008,-0.2905405373880523,41.39160288065072,23.874641230386477,84.2185020838848,5.813097728439812,93.01620298181976,0.3384058313620927,79.2233793250906,0.6550144995389702,500.2121388974304,9.27,pomegranate
12.930980193979693,10.224216175523251,42.37741186697731,25.67612192230788,86.88979019841297,6.598171087734031,113.43072542543666,0.5501210416642945,119.38232154330298,0.7783238375465164,525.1706180217103,9.29,pomegranate
26.765273108977784,7.286688713737534,37.99278003390038,21.005551206978797,87.32094122464186,5.790332381447801,116.21859186173783,0.6882173839679248,123.52556941718032,0.6483895072261143,466.35384737053306,10.13,pomegranate
-3.638335295926796,17.12717785513604,45.56912144858957,24.571408235089702,97.45012435298852,6.581195165529722,105.67290400833753,0.5005118897198207,98.43947428822042,0.7679372942979954,434.8048801200743,9.2,pomegranate
23.00394480504827,25.27916372361093,42.31323425224081,25.176943231620207,87.33102255053107,6.0537036470136405,91.61811621838926,0.6148166098412348,147.27841325960884,0.6408769605062375,427.9138641147849,9.41,pomegranate
7.727110684440696,18.03859427689757,42.78295128008523,19.22432624289528,85.96786611607877,6.848948001104805,119.99300446431614,0.3605840924282359,122.29350631728784,0.6966720482181272,450.6698438967693,9.46,pomegranate
17.047411562882726,24.29271438328582,47.77168721510712,21.446620729251794,92.54014978751816,7.290788030467326,109.87720043244587,0.5448953082835499,142.407447512359,0.5081766728577534,492.75127654701527,9.42,pomegranate
9.9345276196144,20.811570852750837,35.917150588458874,22.067794562323524,94.08179786902484,6.06671752671559,104.4059115132046,0.4637782422963575,97.33202059835254,0.6629262767694559,432.2403731619394,9.75,pomegranate
5.2477442269627534,15.414019445289618,42.49868191245224,20.611671086885718,86.30927948034643,5.768288524143884,111.59975966964056,0.2780696223909837,121.96880227151485,0.5930510203980858,362.528102739256,9.25,pomegranate
15.44020399231798,20.449023382768637,48.830515172037565,24.732370922786743,85.21596184493416,6.20287568912912,91.96765011231562,0.5575117841592394,161.93217991304064,0.6420113729061271,472.67118747493873,9.27,pomegranate
3.038295858723595,12.137729799447932,41.7371602442782,21.40938668354484,89.08688598383921,6.52039582737586,101.7521259665667,0.5156229467068861,107.39508910530722,0.6324725807116752,483.5661891137844,9.28,pomegranate
41.14750015758765,29.17223506867161,36.58704402945608,20.52471638692485,98.01234345847756,5.996018422417496,111.01940372018493,0.6085686889470483,152.7602987345689,0.7084032550164322,415.8060058707027,10.06,pomegranate
17.82404027993107,24.8914562386703,39.54202299222272,21.131352280896465,89.29661240710308,6.002057996437739,86.73191244458548,0.4755268265149328,149.0697400293528,0.7298361531164917,463.36149540651263,9.73,pomegranate
10.180515865580496,10.046254711012017,44.341500856433534,17.85458322066792,91.29690800111916,6.04749949430485,97.30168638474896,0.2603658094094855,114.2094243360195,0.7184616042194817,451.6982080501729,9.54,pomegranate
2.170765718020508,35.10263875011462,42.68530414450494,21.05048279042369,93.63111045872762,6.730073551215901,108.9287147743213,0.5687503299274687,123.76250885586008,0.7378847544168646,439.0328549289393,9.45,pomegranate
-0.7735084704568491,11.448227312167724,43.00023595281059,24.62498403297092,88.31679533610789,6.7782561953697,112.82523745847084,0.1840637823368632,110.97582559742813,0.739338209871962,399.8372454570329,8.84,pomegranate
13.099153117133802,27.405698728930236,44.01697992691236,18.72207576233166,87.49928223484659,6.579088721778016,111.3459083185108,0.2465197378686237,88.51983416821479,0.6349086840105016,452.6180819444695,9.85,pomegranate
31.33142537297018,3.194640089158645,37.53245812265221,21.645934308907567,88.88216397613722,6.753158018792951,107.04109473657336,0.5903612318366974,141.03968191090107,0.7135186454892208,427.2130968219552,9.43,pomegranate
6.110469467078228,23.92668104435217,47.68301987615338,19.580159063303498,88.59010355788976,7.303204432437624,103.94705865396443,0.5201789537547757,130.89357425201226,0.7865607905565511,386.615469069713,9.64,pomegranate
20.847508404014707,9.711044738453,35.05499069588269,19.8601452789012,88.32911064311729,5.794134857868716,109.940762512805,0.5272160395800056,117.44746453126604,0.6179098135170025,386.1259474195603,9.73,pomegranate
15.197329886966347,19.36698923839052,46.51038276718374,25.876415526494384,90.69983564654338,5.9030233814806765,101.2863680947824,0.4330180747102264,130.2431647170062,0.6129985126928361,483.2450082438276,9.28,pomegranate
29.86538398384197,21.03182148865165,40.911997951774445,19.61294900002476,91.24772943184138,6.575366350989836,108.35877037005896,0.7345315714127181,147.76889002746415,0.7831602245099776,500.0354587316838,9.58,pomegranate
23.916815915103967,24.765903699627973,46.25946521820683,20.43110121332621,88.3723674389238,6.976555882939776,101.62808564189238,0.293188652336634,110.0701530807714,0.7070438381188154,413.8362952963231,9.29,pomegranate
30.49647582157371,19.99022705660247,34.30327259150151,19.941345497563297,89.40101814982872,6.578543677110109,116.33335219792971,0.3303550028172164,156.1594789895322,0.7397465318722103,411.40789743649344,9.71,pomegranate
12.311248739060206,20.92386290648463,34.8539778482929,20.78782211657031,92.92295513411564,6.830349091125066,112.82020081990456,0.3897667527689185,112.96144973740851,0.6701940383501866,433.7081865375678,9.13,pomegranate
29.49113410744634,21.168244744732707,43.100454997096456,18.824876777555502,90.07687905327364,6.660749677596158,100.25260274523332,0.5178576764485887,149.57992756898108,0.5697617991783845,444.4614626096924,9.91,pomegranate
3.845771301819581,17.334408791184654,42.37811883985401,23.34065982578303,90.26506410585716,6.360508846552961,119.33795933926568,0.176838282632755,127.41246665813908,0.639838059947205,419.3518946957848,9.35,pomegranate
39.55628218935632,22.92855344845804,42.70649649974745,25.991312833064477,88.03634066558908,6.922355127386456,105.85034464761564,0.69773662332136,133.240058195619,0.6929780471912921,371.56709414749696,9.6,pomegranate
-3.594082333213411,21.901993716207823,44.891685770369484,24.70711160191319,92.80842659870233,6.229592020667674,92.6266329145287,0.2592357008975843,127.52811421176284,0.7879583093228352,410.42453113131415,9.2,pomegranate
23.720828291262336,19.91133597579872,45.56349504217145,24.416799913501727,86.74585176299522,6.732363351942355,100.07141741936243,0.4832269375998047,118.33043672199612,0.7205653139145394,458.178419358885,9.49,pomegranate
33.072197688170235,33.39056981089343,36.35537459398227,19.59235815995048,86.4734144856133,6.9821677400954165,98.7462130301056,0.5829483100719407,173.5695254959879,0.6268876671835499,454.4822073922591,9.47,pomegranate
9.361659351999991,28.316550169489,41.69919103014959,20.784155453034632,93.8973589822771,5.400565136426068,102.8416500324234,0.4836974703628971,101.05493604975528,0.7881168939258539,399.2968691121601,10.21,pomegranate
8.34487418914392,28.62657486091836,47.53289740141437,22.45422178638741,88.50698238409457,7.192506898384066,116.67479229398424,0.4006440601387393,109.2954442791244,0.5197841728896766,439.0368921712623,9.16,pomegranate
40.26105445291307,20.62622267811783,40.53443259580844,19.411085360155536,89.16581793688155,5.846480746785715,107.92345934519084,0.6700569018728824,140.68613443602652,0.6620011185736792,470.01551879887353,10.17,pomegranate
51.0754563698643,10.760857930464406,35.87598353156188,24.924592513634902,85.31772649353977,6.6068759354823765,105.45657108663325,0.8773401469718501,142.32698254201796,0.6388644521541759,462.641240528588,9.54,pomegranate
5.033785991242165,25.599552106219267,39.82639270920184,24.35495818769155,95.48864281063317,6.04523955427993,117.99729943476316,0.2706895110850913,130.12271541726253,0.7738463716448486,438.6136481190383,9.13,pomegranate
31.08875054870554,21.890461361158504,44.69085827133421,20.01644203361997,86.43299089498886,5.6176682391227954,98.47518436461549,0.4909322413441916,133.78419579045536,0.5953389581425723,388.8612277156382,9.85,pomegranate
6.564700698593587,23.18952318122112,34.46510377631593,22.23498568983514,88.7407986989159,5.999071461166128,113.42875200292028,0.2205070500455415,105.01547885650318,0.6328970986565591,402.7816666475191,9.21,pomegranate
25.084704167376664,26.143536860608364,41.56963561548906,22.31898466453911,82.84446656890397,6.907568371811956,116.75086199443452,0.4801684211921663,146.92286877720795,0.6556737404350398,468.8142293393265,9.45,pomegranate
6.241282413713001,18.446119276399344,34.45474635666785,22.830464256260598,85.64182923741471,7.188528811045555,127.92999754597125,0.4213151233270851,109.62588521321476,0.6341800054837121,488.7979088897616,9.09,pomegranate
25.479382549925752,6.538139070891015,38.597309006409205,26.215508217165308,86.85737795560675,6.822465382292817,117.41863912623,0.4859400566194052,133.7353574581405,0.7198821903423237,412.2612571916756,9.42,pomegranate
29.490059616833477,18.17900506377197,38.89996064719602,23.511446639012565,91.69171540142725,6.621725803563935,102.03581668183624,0.6646887506771192,137.16237678069706,0.7092103935847246,524.3575413035029,9.89,pomegranate
22.275665039924768,0.7860942170921348,45.13061807967642,21.106417099209303,97.35083932246953,7.252930174162279,107.7477829038025,0.3915352824531433,66.56440751641243,0.7238559631227925,407.297825962984,9.36,pomegranate
14.28581786789494,6.63560595961924,47.74569982821298,19.011984841205194,93.7895806599141,7.022271687132255,113.75370490874286,0.647716266860578,105.01385100521628,0.8392641074851418,374.8154745256592,9.65,pomegranate
10.134978537548449,12.296536687509503,37.60778421716449,22.32878627504152,85.28106463799713,5.671575394091661,98.9757775683093,0.2623328498306552,79.34841247304766,0.7050180596261667,459.1885739967799,9.53,pomegranate
21.68077692856526,26.763945130533333,44.5717938427869,23.886361838903813,91.6676824495844,6.503455483677771,107.5865112396076,0.6184925722275153,122.55819148642844,0.8537257387627912,492.453615933283,9.25,pomegranate
-1.3100060388176864,22.496656491829345,30.12033576953741,20.188270025055967,92.49932072365264,7.127385208165225,124.5041817130388,0.4465500047916676,95.83257143362408,0.5649795808247609,470.8517053074536,9.32,pomegranate
8.001664303046878,21.47954427000364,41.46533285968879,19.79954202326773,86.30450413120077,5.98854324008072,126.23089084128772,0.372838509537111,125.89440852522414,0.6045021334809894,418.0454457553879,9.9,pomegranate
5.775655655738196,22.20771005225658,43.229375545172296,16.979583565126696,95.65461091687229,5.724204918146271,110.7806315081555,0.3553117890374164,141.16605192252092,0.5826737652992636,426.6508582544037,9.78,pomegranate
3.935759076591891,9.924937573772445,45.34364881695095,23.395296570263245,87.56092976868283,6.422209735935184,105.15911706033076,0.4044272141184166,107.06109413800874,0.6722571278144731,416.6022703359007,9.04,pomegranate
-2.080151106554967,27.178396877245863,35.55987765916297,24.15599788574801,99.65846294100376,5.690746746466246,100.35992716531533,0.3784820818483397,101.800188642907,0.7318406706022019,383.1624951808004,9.22,pomegranate
27.50128763792042,31.304657902386676,44.37704334169749,21.923904163159143,85.970531811008,6.23710018463782,103.88398092139671,0.6837207486305579,158.1657730078427,0.6460807725118018,414.6826718183127,10.16,pomegranate
30.00910528255268,18.478051162977746,37.78137628659312,21.071938785704987,88.50544946786128,7.121187093945384,128.15270629429278,0.4974296082387789,136.7146279747023,0.7690072082040549,446.5354926821184,9.29,pomegranate
18.272371712427955,34.34834834122545,32.87633779327388,19.612538533219045,91.68516751456887,6.24211935365683,120.85101941748448,0.505395503372318,125.43340631354924,0.6155536965991414,475.757145387922,9.37,pomegranate
31.09989746104732,12.3453065821611,43.87122517078404,24.598197634845132,88.51455445162931,6.090598627387122,119.85728484108051,0.7005203290821609,129.069245203532,0.6931691939120147,421.86894989440987,9.59,pomegranate
20.103686169661643,10.848222789317754,36.87500884258903,26.05562292368469,90.94043328933002,6.079725980682862,88.43930951369097,0.6357496835567886,93.15533532431604,0.6979543135051766,379.26006499261206,9.3,pomegranate
6.57038683256844,23.717319426839477,47.117651757126254,25.59163360625628,95.1543185277928,6.64803148078285,117.96733032415035,0.2173185844850838,119.28976329681188,0.8384523358650888,424.5115230135231,8.93,pomegranate
45.05084879339732,32.26235118435781,37.63845232997389,24.785763654458524,89.66859342841619,7.261499924978827,129.22558613330264,0.8318250002802952,162.05403395526844,0.6459335840028215,436.6707843286307,9.74,pomegranate
17.695611232937036,29.39245256241698,37.00580310912511,18.95128508696405,90.03935146512268,6.400442521265928,92.15650631267954,0.4498248331533229,125.7205117724184,0.7315754909979718,496.5556912733675,9.69,pomegranate
43.45186976351388,14.087455790952824,39.51226512322441,22.28168590898848,97.32354849733296,6.693758478400663,92.13511814544928,0.4375328010158263,127.1833791114702,0.8075665932771299,421.63083630692415,9.61,pomegranate
39.84934531578002,12.798186683876764,33.38831012151642,21.914003868443068,84.73241929663921,6.124914008061005,110.30717976695712,0.7057940805123835,102.6257355021009,0.6202465235263962,377.9335672373596,9.89,pomegranate
30.337841156204945,16.05557797346868,37.34821143880279,22.2884481562251,87.86096606911397,6.833951022589655,109.37541908178044,0.5284247652258441,130.62782188898723,0.576374952793719,425.6761966228372,9.68,pomegranate
23.04828466413068,23.693098108139797,31.614408875122272,21.962000974714037,98.3034121831954,6.3370438976544,100.74442642960864,0.5798698720583068,103.3157307578044,0.6612119618913742,452.541906490373,9.34,pomegranate
4.782420717795453,25.31686144282669,44.51339852992913,19.393173908079252,83.65195980377558,6.989981675166723,93.9771346774635,0.3467684494235828,137.18309827418832,0.6986368227236325,486.4422716735402,9.46,pomegranate
16.481619954127716,5.141493640577423,43.71445759564336,19.8399291369698,89.33267217876018,7.01094374929002,100.47680015042366,0.3136396609941165,101.7427177673168,0.6444804069056888,435.09805562332,9.35,pomegranate
